WigleWifi-1.4,appRelease=2.26,model=GT-I9301I,release=4.4.2,device=s3ve3g,display=KOT49H.I9301IXXSAQA1,board=MSM8226,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
90:8d:78:52:2d:d4,2017ureut4_5,[WPA2-PSK-CCMP][ESS],2017-11-09 03:04:55,48,-70,32.10206977,34.89922928,46,11,WIFI
e0:ce:c3:8b:ce:77,ori,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:04:55,11,-82,32.10206977,34.89922928,46,11,WIFI
10:5a:f7:04:16:aa,meena_5,[WPA2-PSK-CCMP][ESS],2017-11-09 03:04:55,52,-74,32.10206977,34.89922928,46,11,WIFI
d0:0e:d9:18:37:48,rachel_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:04:55,36,-80,32.10206977,34.89922928,46,11,WIFI
00:0c:c3:d0:81:3c,Karni,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:04:55,6,-85,32.10206977,34.89922928,46,11,WIFI
a0:ab:1b:60:46:a2,Eliahou,[WPA2-PSK-CCMP][ESS],2017-11-09 03:04:55,3,-88,32.10206977,34.89922928,46,11,WIFI
d4:d1:84:fd:7b:01,rachel,[WPA2-PSK-CCMP][ESS],2017-11-09 03:04:55,6,-90,32.10206977,34.89922928,46,11,WIFI
14:ae:db:cb:26:2d,Gili-Atari,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:04:59,6,-83,32.10204346,34.89930508,43,12,WIFI
10:5a:f7:04:16:a9,meena_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 03:04:59,1,-81,32.10204346,34.89930508,43,12,WIFI
7c:03:4c:bb:25:ae,bait,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:04:59,11,-85,32.10204346,34.89930508,43,12,WIFI
42507_10041_294079,HOT mobile,HSDPA;il,2017-11-09 03:04:59,0,-79,32.10204346,34.89930508,43,12,GSM
c0:ac:54:f6:fa:04,mirom,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:03,1,-79,32.10202665,34.89941482,43,10,WIFI
d0:0f:6d:f1:6f:ef,AGEVEHOME,[WPA-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:03,5,-83,32.10202665,34.89941482,43,10,WIFI
d4:d1:84:fd:7b:01,rachel,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:03,6,-82,32.10202665,34.89941482,43,10,WIFI
14:ae:db:cb:26:2d,Gili-Atari,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:05:07,6,-76,32.10203662,34.89945811,42,10,WIFI
e0:ce:c3:8b:ce:77,ori,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:07,11,-75,32.10203662,34.89945811,42,10,WIFI
d0:0e:d9:18:37:48,rachel_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:07,36,-73,32.10203662,34.89945811,42,10,WIFI
74:da:38:7f:de:da,shay_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-09 03:05:07,11,-82,32.10203662,34.89945811,42,10,WIFI
00:78:9e:f9:f3:07,shtern1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:05:07,1,-92,32.10203662,34.89945811,42,10,WIFI
fc:75:16:2e:0e:7b,snir_king,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:11,6,-82,32.10206832,34.89946938,41,11,WIFI
1c:5f:2b:ab:d1:a0,stern_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:05:11,11,-89,32.10206832,34.89946938,41,11,WIFI
74:ea:3a:f1:a6:0a,cohenzadek-HP_Network,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:15,1,-78,32.10212619,34.89950719,43,10,WIFI
3c:1e:04:02:ec:a2,Yoseth5,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:15,48,-78,32.10212619,34.89950719,43,10,WIFI
14:ae:db:b9:cc:05,Spider,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:15,11,-86,32.10212619,34.89950719,43,10,WIFI
8c:59:c3:a2:85:a9,stern,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:15,11,-86,32.10212619,34.89950719,43,10,WIFI
78:d9:9f:f9:8c:bf,at11_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:19,44,-69,32.10217876,34.89954162,43,10,WIFI
3c:1e:04:02:ec:a2,Yoseth5,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:19,48,-70,32.10217876,34.89954162,43,10,WIFI
14:cc:20:ef:b7:47,moshiman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:19,11,-87,32.10217876,34.89954162,43,10,WIFI
00:0c:c3:d0:81:3c,Karni,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:05:23,6,-80,32.10221946,34.89957312,43,11,WIFI
7c:03:4c:bb:25:ae,bait,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:23,11,-79,32.10221946,34.89957312,43,11,WIFI
78:d9:9f:f9:8c:c0,at11_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:23,1,-81,32.10221946,34.89957312,43,11,WIFI
d0:0e:d9:18:37:49,rachel_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:23,6,-82,32.10221946,34.89957312,43,11,WIFI
3c:1e:04:02:ec:a1,Yoseth,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:23,11,-83,32.10221946,34.89957312,43,11,WIFI
34:12:98:0b:43:48,LevAirPort,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:23,11,-84,32.10221946,34.89957312,43,11,WIFI
78:d9:9f:f9:8c:bf,at11_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:27,44,-64,32.10226863,34.8995964,42,15,WIFI
f8:1a:67:f8:e7:68,GIURA_NET,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:27,1,-79,32.10226863,34.8995964,42,15,WIFI
b4:ee:b4:86:c8:2e,HOTFiber-9C0B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:27,11,-81,32.10226863,34.8995964,42,15,WIFI
10:be:f5:36:41:4e,kazarnovsky,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:27,9,-82,32.10226863,34.8995964,42,15,WIFI
e8:cc:18:ee:2d:22,Riva,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:27,6,-83,32.10226863,34.8995964,42,15,WIFI
62:be:f5:36:41:4f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:27,9,-83,32.10226863,34.8995964,42,15,WIFI
5a:12:f5:f3:f5:a3,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:27,6,-83,32.10226863,34.8995964,42,15,WIFI
c4:12:f5:f3:f5:a2,amnon,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:27,6,-85,32.10226863,34.8995964,42,15,WIFI
90:f6:52:db:cf:fe,Bauer,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:27,9,-86,32.10226863,34.8995964,42,15,WIFI
42507_10041_294082,HOT mobile,UNKNOWN;il,2017-11-09 03:05:27,0,-79,32.10226863,34.8995964,42,15,GSM
c8:be:19:08:85:01,zvi-018,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:05:31,1,-87,32.10230012,34.89959138,39,20,WIFI
a0:4f:d4:46:3d:a1,Nava02,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:31,1,-88,32.10230012,34.89959138,39,20,WIFI
14:ae:db:32:23:42,Yigal_Vtech_2.4,[ESS],2017-11-09 03:05:31,5,-89,32.10230012,34.89959138,39,20,WIFI
10:0d:7f:80:23:2e,shay,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:34,11,-86,32.10230397,34.89961257,47,27,WIFI
74:da:38:7f:de:da,shay_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-09 03:05:34,11,-72,32.10230397,34.89961257,47,27,WIFI
10:0d:7f:80:23:2e,shay,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:05:34,11,-80,32.10230397,34.89961257,47,27,WIFI
10:be:f5:3a:52:98,Talya,[WPA2-PSK-CCMP][ESS],2017-11-09 03:05:34,10,-90,32.10230397,34.89961257,47,27,WIFI
14:ae:db:c0:c6:5d,Rady,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,6,-81,32.09218225,34.87747771,36,64,WIFI
06:ae:db:c0:c6:5d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,6,-81,32.09218225,34.87747771,36,64,WIFI
90:8d:78:54:7e:76,Feldmans_YP,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,1,-79,32.09218225,34.87747771,36,64,WIFI
d8:fe:e3:02:c5:69,BORIS,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,11,-80,32.09218225,34.87747771,36,64,WIFI
06:ae:db:47:df:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,7,-79,32.09218225,34.87747771,36,64,WIFI
e8:fc:af:91:21:e7,Voronkov,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 21:03:22,9,-82,32.09218225,34.87747771,36,64,WIFI
14:ae:db:a4:7f:72,petro,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,10,-82,32.09218225,34.87747771,36,64,WIFI
b4:ee:b4:a8:d8:55,HOTBOX-D84F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:22,1,-80,32.09218225,34.87747771,36,64,WIFI
14:ae:db:47:df:15,Mor87,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,7,-80,32.09218225,34.87747771,36,64,WIFI
e0:ca:94:b1:a1:e6,HOTBOX-A1E0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:22,1,-83,32.09218225,34.87747771,36,64,WIFI
5a:fc:af:91:21:e4,Bezeq Free YA0240,[ESS],2017-11-09 21:03:22,9,-81,32.09218225,34.87747771,36,64,WIFI
20:4e:7f:2a:67:18,BezeqNGN_78223,[WPS][ESS],2017-11-09 21:03:22,11,-84,32.09218225,34.87747771,36,64,WIFI
c4:12:f5:ff:66:76,Bercovici,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,2,-81,32.09218225,34.87747771,36,64,WIFI
14:ae:db:3c:63:55,Eduard 1_5,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,48,-80,32.09218225,34.87747771,36,64,WIFI
e8:fc:af:91:21:e8,Voronkov_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 21:03:22,60,-82,32.09218225,34.87747771,36,64,WIFI
16:0c:c3:ee:55:79,MDNA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:03:22,6,-75,32.09218225,34.87747771,36,64,WIFI
14:ae:db:3c:63:52,Eduard 1_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,2,-81,32.09218225,34.87747771,36,64,WIFI
e4:6f:13:71:5f:e2,alonchik31,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,4,-76,32.09218225,34.87747771,36,64,WIFI
7c:b7:33:c1:2f:1c,HOTBOX-2F16,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:22,11,-84,32.09218225,34.87747771,36,64,WIFI
48:ee:0c:3b:1d:d4,avivim,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,3,-83,32.09218225,34.87747771,36,64,WIFI
14:af:db:a4:7f:72,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,10,-85,32.09218225,34.87747771,36,64,WIFI
c4:12:f5:fb:97:1c,Naor,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,2,-84,32.09218225,34.87747771,36,64,WIFI
10:5a:f7:0b:c0:65,Shmuel_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:22,1,-85,32.09218225,34.87747771,36,64,WIFI
e8:d1:1b:72:66:49,LenArk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:22,6,-80,32.09218225,34.87747771,36,64,WIFI
7c:03:4c:bb:21:2b,HOTBOX-FEBC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:22,11,-81,32.09218225,34.87747771,36,64,WIFI
b0:b2:8f:01:c1:e0,HOTFiber-C16D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:22,11,-83,32.09218225,34.87747771,36,64,WIFI
42507_10221_1478401,HOT mobile,HSDPA;il,2017-11-09 21:03:22,0,-75,32.09218225,34.87747771,36,64,GSM
14:ae:db:a4:7f:75,petro_5,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,48,-80,32.09218225,34.87747771,36,91,WIFI
b4:ee:b4:a7:6a:e9,HOTBOX-6AE3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,1,-77,32.09218225,34.87747771,36,91,WIFI
c0:ac:54:f5:ad:58,HOTBOX-9702,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,11,-83,32.09218225,34.87747771,36,91,WIFI
c0:ac:54:f5:fb:e6,Yura & Vika,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:03:24,1,-83,32.09218225,34.87747771,36,91,WIFI
c0:ac:54:f7:30:e3,mushaelov,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,11,-84,32.09218225,34.87747771,36,91,WIFI
d8:5d:4c:d9:ca:36,maccabi ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:03:24,9,-85,32.09218225,34.87747771,36,91,WIFI
10:be:f5:3f:ce:f8,studiodaria1,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,11,-85,32.09218225,34.87747771,36,91,WIFI
7c:03:4c:ba:ad:54,Boris,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,6,-86,32.09218225,34.87747771,36,91,WIFI
e8:fc:af:84:54:d0,alex,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 21:03:24,1,-75,32.09218225,34.87747771,36,91,WIFI
e0:ca:94:b0:66:bc,HOTBOX-66B6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,11,-80,32.09218225,34.87747771,36,91,WIFI
14:ae:db:be:16:42,WK_2.4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,5,-80,32.09218225,34.87747771,36,91,WIFI
7c:03:4c:fe:d2:6d,Zohar,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,11,-83,32.09218225,34.87747771,36,91,WIFI
98:de:d0:d8:ad:e4,Vot,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 21:03:24,7,-84,32.09218225,34.87747771,36,91,WIFI
c4:12:f5:fa:33:5e,ql-53746970,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,9,-85,32.09218225,34.87747771,36,91,WIFI
7c:03:4c:ff:6c:0a,HOTBOX-3870,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,6,-87,32.09218225,34.87747771,36,91,WIFI
d0:0f:6d:82:1f:f3,ivan,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,9,-87,32.09218225,34.87747771,36,91,WIFI
62:fc:af:84:54:d1,Bezeq Free,[ESS],2017-11-09 21:03:24,1,-75,32.09218225,34.87747771,36,91,WIFI
c4:12:f5:ff:66:76,Bercovici,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,2,-75,32.09218225,34.87747771,36,91,WIFI
54:64:d9:60:fa:3b,HOTFiber-A020,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,11,-79,32.09218225,34.87747771,36,91,WIFI
14:ae:db:b5:53:05,deby2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,4,-81,32.09218225,34.87747771,36,91,WIFI
14:ae:db:4d:f3:95,VALERIA,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,5,-83,32.09218225,34.87747771,36,91,WIFI
84:26:15:ef:2a:e3,Cellcom-WiFi,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,11,-84,32.09218225,34.87747771,36,91,WIFI
7c:b7:33:35:73:a3,HOTFiber-A020,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,11,-85,32.09218225,34.87747771,36,91,WIFI
d0:d4:12:5f:90:e2,Orna,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,1,-86,32.09218225,34.87747771,36,91,WIFI
42507_10221_1478392,HOT mobile,HSDPA;il,2017-11-09 21:03:24,0,-75,32.09218225,34.87747771,36,91,GSM
d0:d4:12:5f:90:e2,Orna,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,1,-81,32.09218225,34.87747771,36,91,WIFI
c4:12:f5:f8:13:76,Rut100,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,3,-76,32.09218225,34.87747771,36,91,WIFI
14:ae:db:36:5a:65,Vitalydir,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,9,-76,32.09218225,34.87747771,36,91,WIFI
7c:b7:33:2e:3d:3f,DL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,8,-78,32.09218225,34.87747771,36,91,WIFI
ec:43:f6:db:eb:68,neekon1,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,3,-81,32.09218225,34.87747771,36,91,WIFI
3c:1e:04:06:02:2b,rotemadiel_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,11,-82,32.09218225,34.87747771,36,91,WIFI
06:ae:db:36:5a:65,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,9,-83,32.09218225,34.87747771,36,91,WIFI
ee:44:63:25:fc:b6,iPhone,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,6,-84,32.09218225,34.87747771,36,91,WIFI
10:0d:7f:89:f8:fa,shir,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 21:03:24,11,-85,32.09218225,34.87747771,36,91,WIFI
14:ae:db:cb:6b:4d,BEZEQINT-6B49,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:03:24,11,-85,32.09218225,34.87747771,36,91,WIFI
d8:fb:5e:f5:88:73,HOTFiber-4663,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,1,-86,32.09218225,34.87747771,36,91,WIFI
cc:b2:55:68:95:16,Tanya-1985,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,6,-88,32.09218225,34.87747771,36,91,WIFI
c4:12:f5:fa:a2:8a,MAYA,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,8,-88,32.09218225,34.87747771,36,91,WIFI
b4:ee:b4:a8:5e:ed,HOTBOX-5EE7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:03:24,6,-82,32.09218225,34.87747771,36,91,WIFI
06:ae:db:51:a9:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,10,-83,32.09218225,34.87747771,36,91,WIFI
14:ae:db:51:a9:dd,vladislav2,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,10,-83,32.09218225,34.87747771,36,91,WIFI
a0:ab:1b:56:71:72,chezi,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,4,-83,32.09218225,34.87747771,36,91,WIFI
16:0c:c3:ee:9f:d1,Bezeqint-Janna,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:03:24,1,-85,32.09218225,34.87747771,36,91,WIFI
14:ae:db:a4:c2:d2,sason,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,5,-85,32.09218225,34.87747771,36,91,WIFI
a0:ab:1b:63:ee:c4,Amiga_Net,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,1,-87,32.09218225,34.87747771,36,91,WIFI
14:af:db:a4:c2:d2,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,5,-87,32.09218225,34.87747771,36,91,WIFI
42507_10221_1448401,HOT mobile,HSDPA;il,2017-11-09 21:03:24,0,-79,32.09218225,34.87747771,36,91,GSM
f0:b4:29:85:a2:26,rgredy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:03:24,6,-82,32.09218225,34.87747771,36,91,WIFI
d0:bf:9c:a9:78:79,HP-Print-79-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,6,-85,32.09218225,34.87747771,36,91,WIFI
1c:5f:2b:9d:19:77,lior,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 21:03:24,1,-86,32.09218225,34.87747771,36,91,WIFI
00:0e:2e:45:bf:9e,MAMA,[WPA-PSK-TKIP][ESS],2017-11-09 21:03:24,6,-86,32.09218225,34.87747771,36,91,WIFI
b0:48:7a:c2:71:de,tom123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:05:09,7,-85,32.09125563,34.87001431,40,74,WIFI
cc:b2:55:e8:04:e8,Bezeq-NGN_E804E7,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,6,-84,32.09125563,34.87001431,40,74,WIFI
a0:ab:1b:5b:85:18,Lilian,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,11,-86,32.09125563,34.87001431,40,74,WIFI
14:ae:db:43:d1:05,miriam,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:05:09,6,-84,32.09125563,34.87001431,40,74,WIFI
c0:ac:54:f6:b8:cf,BugsBunny,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:05:09,3,-83,32.09125563,34.87001431,40,74,WIFI
14:ae:db:4f:1f:bd,NurielM,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 21:05:09,3,-84,32.09125563,34.87001431,40,74,WIFI
14:ae:db:cd:f7:fd,haia1_5,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,48,-79,32.09125563,34.87001431,40,74,WIFI
14:ae:db:c5:06:e5,Marat_5,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,36,-80,32.09125563,34.87001431,40,74,WIFI
c4:04:15:49:68:30,Constantine,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,1,-73,32.09125563,34.87001431,40,74,WIFI
6c:2e:85:fe:ba:38,nir molcho,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:05:09,6,-83,32.09125563,34.87001431,40,74,WIFI
14:ae:db:cd:f7:fa,haia1,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,5,-85,32.09125563,34.87001431,40,74,WIFI
14:ae:db:c2:0a:45,TOPAZLIOR,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,6,-86,32.09125563,34.87001431,40,74,WIFI
14:ae:db:30:1f:d2,Lolo,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,2,-80,32.09125563,34.87001431,40,74,WIFI
14:ae:db:46:ca:65,nikita,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,9,-84,32.09125563,34.87001431,40,74,WIFI
1c:af:f7:03:14:c4,anansinai,[WEP][ESS],2017-11-09 21:05:09,6,-88,32.09125563,34.87001431,40,74,WIFI
14:ae:db:c2:2f:a5,jacobr,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,11,-80,32.09125563,34.87001431,40,74,WIFI
7c:03:4c:ff:25:4b,HOTBOX-38A8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:05:09,11,-86,32.09125563,34.87001431,40,74,WIFI
90:8d:78:55:6a:6e,saarr1959_5G,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,48,-79,32.09125563,34.87001431,40,74,WIFI
f8:e9:03:14:64:df,Guttman,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,1,-83,32.09125563,34.87001431,40,74,WIFI
84:16:f9:e8:93:62,RS9,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 21:05:09,4,-84,32.09125563,34.87001431,40,74,WIFI
90:8d:78:54:1d:15,nir,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,5,-84,32.09125563,34.87001431,40,74,WIFI
14:ae:db:30:1f:d5,Lolo5,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,48,-79,32.09125563,34.87001431,40,74,WIFI
82:2a:a8:85:9d:bf,Genik5G,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,36,-81,32.09125563,34.87001431,40,74,WIFI
a0:4f:d4:42:ee:d1,forgash-2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:09,4,-86,32.09125563,34.87001431,40,74,WIFI
e0:ce:c3:86:93:62,Tali3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:05:09,6,-86,32.09125563,34.87001431,40,74,WIFI
42507_10192_1255093,HOT mobile,UNKNOWN;il,2017-11-09 21:05:09,0,-95,32.09125563,34.87001431,40,74,GSM
14:ae:db:46:ca:65,nikita,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:11,9,-77,32.09126977,34.8700229,40,86,WIFI
14:af:db:c5:06:e2,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:11,2,-82,32.09126977,34.8700229,40,86,WIFI
00:90:4c:02:65:87,WIFI IN CAR,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:11,6,-83,32.09126977,34.8700229,40,86,WIFI
c4:12:f5:f5:f3:e8,moldova,[WPA2-PSK-CCMP][ESS],2017-11-09 21:05:11,10,-84,32.09126977,34.8700229,40,86,WIFI
