Time, ID, Lat, Lon, Alt, #WiFi networks, SSID1, MAC1, Frequncy1, Signal1, SSID2, MAC2, Frequncy2, Signal2, SSID3, MAC3, Frequncy3, Signal3, SSID4, MAC4, Frequncy4, Signal4, SSID5, MAC5, Frequncy5, Signal5, SSID6, MAC6, Frequncy6, Signal6, SSID7, MAC7, Frequncy7, Signal7, SSID8, MAC8, Frequncy8, Signal8, SSID9, MAC9, Frequncy9, Signal9, SSID10, MAC10, Frequncy10, Signal10, 
2017-12-17 20:53:18, LRX21R.A1440231662, 32.10561229, 35.20706336, 652, 10, Ariel_University, f0:b0:52:3e:c7:bc, 44, -83, Ariel_University, f0:b0:52:3e:c8:dc, 44, -88, Ariel_University, ec:8c:a2:26:d2:c8, 11, -66, Ariel_University, f0:b0:52:3e:ca:dc, 36, -83, Ariel_University, f0:b0:52:3e:c7:b8, 1, -71, Ariel_University, f0:b0:52:3e:ca:38, 6, -68, Ariel_University, f0:b0:52:3e:ca:3c, 36, -86, Ariel_University, f0:b0:52:3e:ca:d8, 1, -68, Ariel_University, f0:b0:52:3e:d6:fc, 40, -84, Ariel_University, f0:b0:52:3e:c8:1c, 48, -85, 
2017-12-17 20:53:24, LRX21R.A1440231662, 32.10540512, 35.20700707, 655, 4, Ariel_University, f0:b0:52:3e:c7:b8, 1, -64, Ariel_University, f0:b0:52:3e:d6:fc, 40, -69, Ariel_University, f0:b0:52:3e:d8:e8, 6, -82, Ariel_University, f0:b0:52:3e:d1:38, 6, -84, 
2017-12-17 20:53:27, LRX21R.A1440231662, 32.10538742, 35.20700199, 656, 3, Ariel_University, f0:b0:52:3e:ca:dc, 36, -78, Ariel_University, f0:b0:52:3e:c8:1c, 48, -76, Ariel_University, f0:b0:52:3e:c8:0c, 36, -82, 
2017-12-17 20:53:30, LRX21R.A1440231662, 32.10539049, 35.20700226, 656, 2, Ariel_University, f0:b0:52:3e:c8:1c, 48, -69, AndroidAP, 90:06:28:7b:b6:6b, 9, -72, 
2017-12-17 20:53:33, LRX21R.A1440231662, 32.10539278, 35.20700281, 656, 6, Ariel_University, f0:b0:52:3e:ca:dc, 36, -68, Ariel_University, f0:b0:52:3e:ca:3c, 36, -77, Ariel_University, f0:b0:52:3e:d1:38, 6, -78, Ariel_University, f0:b0:52:3e:c8:d8, 11, -67, Ariel_University, f0:b0:52:3e:d9:b8, 1, -71, Ariel_University, f0:b0:52:3e:d9:bc, 36, -88, 
2017-12-17 20:53:36, LRX21R.A1440231662, 32.10539154, 35.20700199, 656, 3, Ariel_University, f0:b0:52:3e:ca:d8, 1, -57, Ariel_University, 1c:b9:c4:16:05:3c, 52, -92, Ariel_University, f0:b0:52:3e:d1:3c, 44, -93, 
2017-12-17 20:53:39, LRX21R.A1440231662, 32.10539573, 35.20700234, 656, 1, Ariel_University, f0:b0:52:3e:ca:38, 6, -61, 
2017-12-17 20:53:42, LRX21R.A1440231662, 32.10539594, 35.20700173, 656, 3, Ariel_University, f0:b0:52:3e:ca:3c, 36, -69, Ariel_University, f0:b0:52:3e:c8:08, 6, -79, Ariel_University, 1c:b9:c4:15:23:58, 6, -84, 
2017-12-17 20:53:45, LRX21R.A1440231662, 32.10527575, 35.20696721, 656, 1, Ariel_University, 1c:b9:c4:16:05:38, 11, -81, 
2017-12-17 20:54:39, LRX21R.A1440231662, 32.1050812, 35.20631062, 688, 10, Ariel_University, f0:b0:52:3e:d9:b8, 1, -66, Ariel_University, f0:b0:52:3e:c8:08, 6, -70, Ariel_University, 24:c9:a1:36:2a:68, 6, -67, Ariel_University, ec:8c:a2:08:a4:38, 1, -74, Ariel_University, e0:10:7f:1e:55:48, 1, -72, Ariel_University, e0:10:7f:1a:99:f8, 11, -82, Ariel_University, ec:8c:a2:08:a4:3c, 44, -92, Ariel_University, ec:8c:a2:26:d2:98, 11, -58, Ariel_University, f0:b0:52:3e:cc:18, 11, -76, Ariel_University, ec:8c:a2:08:ae:38, 6, -77, 
2017-12-17 20:54:54, LRX21R.A1440231662, 32.104921, 35.20638736, 685, 3, ZEV p, 1c:5f:2b:d7:e6:8b, 3, -80, Ariel_University, 8c:0c:90:30:04:c8, 11, -73, Ariel_University, 1c:b9:c4:15:33:d8, 1, -77, 
2017-12-17 20:55:14, LRX21R.A1440231662, 32.10471565, 35.2062203, 675, 10, Ariel_University, 24:c9:a1:35:aa:b8, 2, -72, Ariel_University, 8c:0c:90:2f:cc:38, 11, -77, Ariel_University, 8c:0c:90:2f:d5:68, 6, -78, Ariel_University, 24:c9:a1:35:a6:98, 6, -81, Ariel_University, 8c:0c:90:2f:ca:98, 1, -82, Ariel_University, 8c:0c:90:30:04:c8, 11, -65, Ariel_University, 8c:0c:90:2f:ca:98, 1, -76, Ariel_University, 24:c9:a1:35:aa:b8, 2, -64, AndroidAP, ae:5f:3e:cd:86:89, 6, -83, Ariel_University, 8c:0c:90:30:05:18, 11, -84, 
2017-12-17 20:55:33, LRX21R.A1440231662, 32.10468528, 35.20610193, 675, 3, Ariel_University, 8c:0c:90:2f:d5:68, 6, -71, Ariel_University, 24:c9:a1:36:50:98, 6, -68, Ariel_University, 24:c9:a1:35:a5:e8, 6, -76, 
2017-12-17 20:55:35, LRX21R.A1440231662, 32.10468649, 35.2061142, 674, 2, Ariel_University, 8c:0c:90:2f:cc:38, 11, -68, Ariel_University, e0:10:7f:1a:89:c8, 11, -76, 
2017-12-17 20:55:38, LRX21R.A1440231662, 32.10470707, 35.20611179, 673, 1, Ariel_University, 24:c9:a1:35:a6:98, 6, -64, 
2017-12-17 20:55:39, LRX21R.A1440231662, 32.10474565, 35.20610844, 675, 2, Hilla, 14:ae:db:55:aa:dd, 11, -82, Animaniacs_2.4G, 50:c7:bf:86:85:99, 1, -89, 
